,step,success,seed,env,agent,episode_success,env_step,reward,episode_reward
52,13800000,,3,humanoid-run,DreamerV3,,13800000,381.3,381.3
53,13900000,,3,humanoid-run,DreamerV3,,13900000,381.0,381.0
54,300000,,1,humanoid-run,DreamerV3,,300000,0.7,0.7
55,400000,,1,humanoid-run,DreamerV3,,400000,0.5,0.5
56,600000,,1,humanoid-run,DreamerV3,,600000,0.7,0.7
57,800000,,1,humanoid-run,DreamerV3,,800000,0.9,0.9
58,1000000,,1,humanoid-run,DreamerV3,,1000000,0.8,0.8
59,1400000,,1,humanoid-run,DreamerV3,,1400000,1.1,1.1
60,2000000,,1,humanoid-run,DreamerV3,,2000000,0.8,0.8
61,2200000,,1,humanoid-run,DreamerV3,,2200000,0.8,0.8
62,2600000,,1,humanoid-run,DreamerV3,,2600000,1.1,1.1
63,2700000,,1,humanoid-run,DreamerV3,,2700000,1.1,1.1
64,2800000,,1,humanoid-run,DreamerV3,,2800000,0.9,0.9
65,2900000,,1,humanoid-run,DreamerV3,,2900000,0.8,0.8
66,3000000,,1,humanoid-run,DreamerV3,,3000000,0.9,0.9
67,3300000,,1,humanoid-run,DreamerV3,,3300000,0.7,0.7
68,3800000,,1,humanoid-run,DreamerV3,,3800000,33.4,33.4
69,4700000,,1,humanoid-run,DreamerV3,,4700000,83.2,83.2
70,4900000,,1,humanoid-run,DreamerV3,,4900000,95.0,95.0
71,5000000,,1,humanoid-run,DreamerV3,,5000000,101.9,101.9
72,5500000,,1,humanoid-run,DreamerV3,,5500000,117.7,117.7
73,5800000,,1,humanoid-run,DreamerV3,,5800000,118.3,118.3
74,5900000,,1,humanoid-run,DreamerV3,,5900000,118.0,118.0
75,6400000,,1,humanoid-run,DreamerV3,,6400000,119.4,119.4
76,6500000,,1,humanoid-run,DreamerV3,,6500000,114.7,114.7
77,6600000,,1,humanoid-run,DreamerV3,,6600000,128.7,128.7
78,6700000,,1,humanoid-run,DreamerV3,,6700000,145.5,145.5
79,6900000,,1,humanoid-run,DreamerV3,,6900000,148.5,148.5
80,7000000,,1,humanoid-run,DreamerV3,,7000000,138.4,138.4
81,7400000,,1,humanoid-run,DreamerV3,,7400000,173.9,173.9
82,7500000,,1,humanoid-run,DreamerV3,,7500000,182.6,182.6
83,8400000,,1,humanoid-run,DreamerV3,,8400000,212.7,212.7
84,8600000,,1,humanoid-run,DreamerV3,,8600000,260.7,260.7
85,9100000,,1,humanoid-run,DreamerV3,,9100000,326.8,326.8
86,9500000,,1,humanoid-run,DreamerV3,,9500000,320.2,320.2
87,10200000,,1,humanoid-run,DreamerV3,,10200000,370.2,370.2
88,10300000,,1,humanoid-run,DreamerV3,,10300000,337.5,337.5
89,10400000,,1,humanoid-run,DreamerV3,,10400000,296.8,296.8
90,10600000,,1,humanoid-run,DreamerV3,,10600000,373.1,373.1
91,10700000,,1,humanoid-run,DreamerV3,,10700000,355.4,355.4
92,10800000,,1,humanoid-run,DreamerV3,,10800000,372.7,372.7
93,11200000,,1,humanoid-run,DreamerV3,,11200000,262.9,262.9
94,11300000,,1,humanoid-run,DreamerV3,,11300000,239.7,239.7
95,11500000,,1,humanoid-run,DreamerV3,,11500000,320.7,320.7
96,11700000,,1,humanoid-run,DreamerV3,,11700000,373.7,373.7
97,11800000,,1,humanoid-run,DreamerV3,,11800000,364.7,364.7
98,12000000,,1,humanoid-run,DreamerV3,,12000000,399.1,399.1
99,13000000,,1,humanoid-run,DreamerV3,,13000000,406.3,406.3
100,13700000,,1,humanoid-run,DreamerV3,,13700000,339.9,339.9
101,0,,2,humanoid-run,DreamerV3,,0,0.6,0.6
102,300000,,2,humanoid-run,DreamerV3,,300000,0.9,0.9
103,500000,,2,humanoid-run,DreamerV3,,500000,0.8,0.8
104,600000,,2,humanoid-run,DreamerV3,,600000,0.7,0.7
105,1400000,,2,humanoid-run,DreamerV3,,1400000,0.5,0.5
106,2000000,,2,humanoid-run,DreamerV3,,2000000,1.0,1.0
107,2100000,,2,humanoid-run,DreamerV3,,2100000,0.7,0.7
108,2300000,,2,humanoid-run,DreamerV3,,2300000,0.6,0.6
109,2500000,,2,humanoid-run,DreamerV3,,2500000,0.8,0.8
110,3000000,,2,humanoid-run,DreamerV3,,3000000,1.0,1.0
111,3400000,,2,humanoid-run,DreamerV3,,3400000,0.9,0.9
112,3600000,,2,humanoid-run,DreamerV3,,3600000,3.8,3.8
113,4300000,,2,humanoid-run,DreamerV3,,4300000,74.3,74.3
114,4400000,,2,humanoid-run,DreamerV3,,4400000,75.8,75.8
115,4700000,,2,humanoid-run,DreamerV3,,4700000,85.2,85.2
116,4800000,,2,humanoid-run,DreamerV3,,4800000,85.0,85.0
117,5000000,,2,humanoid-run,DreamerV3,,5000000,86.8,86.8
118,5500000,,2,humanoid-run,DreamerV3,,5500000,98.8,98.8
119,5600000,,2,humanoid-run,DreamerV3,,5600000,104.0,104.0
120,5700000,,2,humanoid-run,DreamerV3,,5700000,92.7,92.7
121,6300000,,2,humanoid-run,DreamerV3,,6300000,126.5,126.5
122,6500000,,2,humanoid-run,DreamerV3,,6500000,154.3,154.3
123,6600000,,2,humanoid-run,DreamerV3,,6600000,147.2,147.2
124,6900000,,2,humanoid-run,DreamerV3,,6900000,199.1,199.1
125,7200000,,2,humanoid-run,DreamerV3,,7200000,187.9,187.9
126,7900000,,2,humanoid-run,DreamerV3,,7900000,261.6,261.6
127,8000000,,2,humanoid-run,DreamerV3,,8000000,240.2,240.2
128,8100000,,2,humanoid-run,DreamerV3,,8100000,228.9,228.9
129,8300000,,2,humanoid-run,DreamerV3,,8300000,227.3,227.3
130,8400000,,2,humanoid-run,DreamerV3,,8400000,233.8,233.8
131,8700000,,2,humanoid-run,DreamerV3,,8700000,253.0,253.0
132,8800000,,2,humanoid-run,DreamerV3,,8800000,273.7,273.7
133,8900000,,2,humanoid-run,DreamerV3,,8900000,314.9,314.9
134,10000000,,2,humanoid-run,DreamerV3,,10000000,311.7,311.7
135,10500000,,2,humanoid-run,DreamerV3,,10500000,395.9,395.9
136,10600000,,2,humanoid-run,DreamerV3,,10600000,390.8,390.8
137,10700000,,2,humanoid-run,DreamerV3,,10700000,366.0,366.0
138,11000000,,2,humanoid-run,DreamerV3,,11000000,429.6,429.6
139,11900000,,2,humanoid-run,DreamerV3,,11900000,384.5,384.5
140,12100000,,2,humanoid-run,DreamerV3,,12100000,353.5,353.5
141,12400000,,2,humanoid-run,DreamerV3,,12400000,370.7,370.7
142,12500000,,2,humanoid-run,DreamerV3,,12500000,371.1,371.1
143,12600000,,2,humanoid-run,DreamerV3,,12600000,348.6,348.6
144,12800000,,2,humanoid-run,DreamerV3,,12800000,391.9,391.9
145,13300000,,2,humanoid-run,DreamerV3,,13300000,452.4,452.4
146,13500000,,2,humanoid-run,DreamerV3,,13500000,372.7,372.7
147,13700000,,2,humanoid-run,DreamerV3,,13700000,393.6,393.6
0,0,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,0,,
1,50000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,50000,,
2,100000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,100000,,
3,150000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,150000,,
4,200000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,200000,,
5,250000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,250000,,
6,350000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,350000,,
7,400000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,400000,,
8,450000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,450000,,
9,500000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,500000,,
10,550000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,550000,,
11,600000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,600000,,
12,650000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,650000,,
13,700000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,700000,,
14,750000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,750000,,
15,800000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,800000,,
16,850000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,850000,,
17,900000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,900000,,
18,950000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,950000,,
19,1000000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1000000,,
20,1050000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1050000,,
21,1150000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1150000,,
22,1200000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1200000,,
23,1250000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1250000,,
24,1300000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1300000,,
25,1350000,0.1,3,myo-hand-pen-twirl-hard,DreamerV3,0.1,1350000,,
26,1400000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1400000,,
27,1450000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1450000,,
28,1500000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1500000,,
29,1550000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1550000,,
30,1600000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1600000,,
31,1650000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1650000,,
32,1700000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1700000,,
33,1750000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1750000,,
34,1800000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1800000,,
35,1850000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1850000,,
36,1950000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,1950000,,
37,2000000,0.0,3,myo-hand-pen-twirl-hard,DreamerV3,0.0,2000000,,
38,50000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,50000,,
39,100000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,100000,,
40,150000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,150000,,
41,200000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,200000,,
42,250000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,250000,,
43,300000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,300000,,
44,350000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,350000,,
45,400000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,400000,,
46,450000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,450000,,
47,500000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,500000,,
48,550000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,550000,,
49,600000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,600000,,
50,650000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,650000,,
51,700000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,700000,,
52,750000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,750000,,
53,800000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,800000,,
54,900000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,900000,,
55,950000,0.1,2,myo-hand-pen-twirl-hard,DreamerV3,0.1,950000,,
56,1000000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1000000,,
57,1050000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1050000,,
58,1100000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1100000,,
59,1150000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1150000,,
60,1200000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1200000,,
61,1250000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1250000,,
62,1300000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1300000,,
63,1350000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1350000,,
64,1400000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1400000,,
65,1450000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1450000,,
66,1500000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1500000,,
67,1550000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1550000,,
68,1600000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1600000,,
69,1650000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1650000,,
70,1700000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1700000,,
71,1750000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1750000,,
72,1800000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1800000,,
73,1850000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1850000,,
74,1900000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1900000,,
75,1950000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,1950000,,
76,2000000,0.0,2,myo-hand-pen-twirl-hard,DreamerV3,0.0,2000000,,
77,50000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,50000,,
78,100000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,100000,,
79,150000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,150000,,
80,200000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,200000,,
81,250000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,250000,,
82,300000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,300000,,
83,350000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,350000,,
84,400000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,400000,,
85,450000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,450000,,
86,500000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,500000,,
87,550000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,550000,,
88,600000,0.1,1,myo-hand-pen-twirl-hard,DreamerV3,0.1,600000,,
89,650000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,650000,,
90,700000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,700000,,
91,750000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,750000,,
92,800000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,800000,,
93,850000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,850000,,
94,900000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,900000,,
95,950000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,950000,,
96,1000000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1000000,,
97,1050000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1050000,,
98,1100000,0.1,1,myo-hand-pen-twirl-hard,DreamerV3,0.1,1100000,,
99,1150000,0.1,1,myo-hand-pen-twirl-hard,DreamerV3,0.1,1150000,,
100,1200000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1200000,,
101,1250000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1250000,,
102,1350000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1350000,,
103,1400000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1400000,,
104,1450000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1450000,,
105,1500000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1500000,,
106,1550000,0.1,1,myo-hand-pen-twirl-hard,DreamerV3,0.1,1550000,,
107,1600000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1600000,,
108,1700000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1700000,,
109,1750000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1750000,,
110,1800000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1800000,,
111,1850000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1850000,,
112,1900000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1900000,,
113,1950000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,1950000,,
114,2000000,0.0,1,myo-hand-pen-twirl-hard,DreamerV3,0.0,2000000,,
0,0,0.11,3,mw-window-close,DreamerV3,0.11,0,,
1,100000,0.9,3,mw-window-close,DreamerV3,0.9,100000,,
2,200000,0.5,3,mw-window-close,DreamerV3,0.5,200000,,
3,300000,0.65,3,mw-window-close,DreamerV3,0.65,300000,,
4,400000,0.5,3,mw-window-close,DreamerV3,0.5,400000,,
5,500000,0.5,3,mw-window-close,DreamerV3,0.5,500000,,
6,600000,0.85,3,mw-window-close,DreamerV3,0.85,600000,,
7,700000,0.6,3,mw-window-close,DreamerV3,0.6,700000,,
8,800000,0.6,3,mw-window-close,DreamerV3,0.6,800000,,
9,900000,0.57,3,mw-window-close,DreamerV3,0.57,900000,,
10,1000000,0.45,3,mw-window-close,DreamerV3,0.45,1000000,,
11,1100000,0.8,3,mw-window-close,DreamerV3,0.8,1100000,,
12,1200000,0.67,3,mw-window-close,DreamerV3,0.67,1200000,,
13,1300000,0.5,3,mw-window-close,DreamerV3,0.5,1300000,,
14,1400000,0.5,3,mw-window-close,DreamerV3,0.5,1400000,,
15,1500000,0.57,3,mw-window-close,DreamerV3,0.57,1500000,,
16,1600000,0.5,3,mw-window-close,DreamerV3,0.5,1600000,,
17,1700000,0.13,3,mw-window-close,DreamerV3,0.13,1700000,,
18,1800000,0.5,3,mw-window-close,DreamerV3,0.5,1800000,,
19,1900000,0.5,3,mw-window-close,DreamerV3,0.5,1900000,,
20,2000000,0.6,3,mw-window-close,DreamerV3,0.6,2000000,,
21,0,0.0,2,mw-window-close,DreamerV3,0.0,0,,
22,100000,0.67,2,mw-window-close,DreamerV3,0.67,100000,,
23,200000,0.73,2,mw-window-close,DreamerV3,0.73,200000,,
24,300000,1.0,2,mw-window-close,DreamerV3,1.0,300000,,
25,400000,0.55,2,mw-window-close,DreamerV3,0.55,400000,,
26,500000,0.73,2,mw-window-close,DreamerV3,0.73,500000,,
27,600000,0.53,2,mw-window-close,DreamerV3,0.53,600000,,
28,700000,0.7,2,mw-window-close,DreamerV3,0.7,700000,,
29,800000,0.8,2,mw-window-close,DreamerV3,0.8,800000,,
30,900000,0.9,2,mw-window-close,DreamerV3,0.9,900000,,
31,1000000,0.6,2,mw-window-close,DreamerV3,0.6,1000000,,
32,1100000,1.0,2,mw-window-close,DreamerV3,1.0,1100000,,
33,1200000,0.9,2,mw-window-close,DreamerV3,0.9,1200000,,
34,1300000,1.0,2,mw-window-close,DreamerV3,1.0,1300000,,
35,1400000,0.6,2,mw-window-close,DreamerV3,0.6,1400000,,
36,1500000,0.7,2,mw-window-close,DreamerV3,0.7,1500000,,
37,1600000,0.83,2,mw-window-close,DreamerV3,0.83,1600000,,
38,1700000,0.9,2,mw-window-close,DreamerV3,0.9,1700000,,
39,1800000,1.0,2,mw-window-close,DreamerV3,1.0,1800000,,
40,1900000,0.8,2,mw-window-close,DreamerV3,0.8,1900000,,
41,2000000,0.82,2,mw-window-close,DreamerV3,0.82,2000000,,
42,0,0.0,1,mw-window-close,DreamerV3,0.0,0,,
43,100000,0.7,1,mw-window-close,DreamerV3,0.7,100000,,
44,200000,0.65,1,mw-window-close,DreamerV3,0.65,200000,,
45,300000,0.35,1,mw-window-close,DreamerV3,0.35,300000,,
46,400000,0.63,1,mw-window-close,DreamerV3,0.63,400000,,
47,500000,0.8,1,mw-window-close,DreamerV3,0.8,500000,,
48,600000,0.8,1,mw-window-close,DreamerV3,0.8,600000,,
49,700000,0.48,1,mw-window-close,DreamerV3,0.48,700000,,
50,800000,0.8,1,mw-window-close,DreamerV3,0.8,800000,,
51,900000,0.58,1,mw-window-close,DreamerV3,0.58,900000,,
52,1000000,0.77,1,mw-window-close,DreamerV3,0.77,1000000,,
53,1100000,0.4,1,mw-window-close,DreamerV3,0.4,1100000,,
54,1200000,0.8,1,mw-window-close,DreamerV3,0.8,1200000,,
55,1300000,0.7,1,mw-window-close,DreamerV3,0.7,1300000,,
56,1400000,0.75,1,mw-window-close,DreamerV3,0.75,1400000,,
57,1500000,0.9,1,mw-window-close,DreamerV3,0.9,1500000,,
58,1600000,0.7,1,mw-window-close,DreamerV3,0.7,1600000,,
59,1700000,0.35,1,mw-window-close,DreamerV3,0.35,1700000,,
60,1800000,0.5,1,mw-window-close,DreamerV3,0.5,1800000,,
61,1900000,0.75,1,mw-window-close,DreamerV3,0.75,1900000,,
62,2000000,0.92,1,mw-window-close,DreamerV3,0.92,2000000,,
0,0,0.0,3,mw-door-close,DreamerV3,0.0,0,,
1,100000,1.0,3,mw-door-close,DreamerV3,1.0,100000,,
2,200000,0.1,3,mw-door-close,DreamerV3,0.1,200000,,
3,300000,0.8,3,mw-door-close,DreamerV3,0.8,300000,,
4,400000,0.17,3,mw-door-close,DreamerV3,0.17,400000,,
5,500000,0.55,3,mw-door-close,DreamerV3,0.55,500000,,
6,600000,0.82,3,mw-door-close,DreamerV3,0.82,600000,,
7,700000,0.93,3,mw-door-close,DreamerV3,0.93,700000,,
8,800000,1.0,3,mw-door-close,DreamerV3,1.0,800000,,
9,900000,0.3,3,mw-door-close,DreamerV3,0.3,900000,,
10,1000000,0.47,3,mw-door-close,DreamerV3,0.47,1000000,,
11,1100000,0.05,3,mw-door-close,DreamerV3,0.05,1100000,,
12,1200000,0.8,3,mw-door-close,DreamerV3,0.8,1200000,,
13,1300000,0.8,3,mw-door-close,DreamerV3,0.8,1300000,,
14,1400000,0.45,3,mw-door-close,DreamerV3,0.45,1400000,,
15,1500000,0.43,3,mw-door-close,DreamerV3,0.43,1500000,,
16,1600000,0.6,3,mw-door-close,DreamerV3,0.6,1600000,,
17,1700000,0.65,3,mw-door-close,DreamerV3,0.65,1700000,,
18,1800000,0.9,3,mw-door-close,DreamerV3,0.9,1800000,,
19,1900000,1.0,3,mw-door-close,DreamerV3,1.0,1900000,,
20,2000000,1.0,3,mw-door-close,DreamerV3,1.0,2000000,,
21,0,0.0,2,mw-door-close,DreamerV3,0.0,0,,
22,100000,1.0,2,mw-door-close,DreamerV3,1.0,100000,,
23,200000,0.65,2,mw-door-close,DreamerV3,0.65,200000,,
24,300000,0.97,2,mw-door-close,DreamerV3,0.97,300000,,
25,400000,1.0,2,mw-door-close,DreamerV3,1.0,400000,,
26,500000,0.55,2,mw-door-close,DreamerV3,0.55,500000,,
27,600000,0.7,2,mw-door-close,DreamerV3,0.7,600000,,
28,700000,1.0,2,mw-door-close,DreamerV3,1.0,700000,,
29,800000,0.73,2,mw-door-close,DreamerV3,0.73,800000,,
30,900000,0.67,2,mw-door-close,DreamerV3,0.67,900000,,
31,1000000,0.9,2,mw-door-close,DreamerV3,0.9,1000000,,
32,1100000,0.4,2,mw-door-close,DreamerV3,0.4,1100000,,
33,1200000,0.6,2,mw-door-close,DreamerV3,0.6,1200000,,
34,1300000,1.0,2,mw-door-close,DreamerV3,1.0,1300000,,
35,1400000,0.8,2,mw-door-close,DreamerV3,0.8,1400000,,
36,1500000,0.83,2,mw-door-close,DreamerV3,0.83,1500000,,
37,1600000,1.0,2,mw-door-close,DreamerV3,1.0,1600000,,
38,1700000,0.8,2,mw-door-close,DreamerV3,0.8,1700000,,
39,1800000,1.0,2,mw-door-close,DreamerV3,1.0,1800000,,
40,1900000,1.0,2,mw-door-close,DreamerV3,1.0,1900000,,
41,2000000,0.8,2,mw-door-close,DreamerV3,0.8,2000000,,
42,0,0.0,1,mw-door-close,DreamerV3,0.0,0,,
43,100000,0.9,1,mw-door-close,DreamerV3,0.9,100000,,
44,200000,1.0,1,mw-door-close,DreamerV3,1.0,200000,,
45,300000,0.67,1,mw-door-close,DreamerV3,0.67,300000,,
46,400000,0.97,1,mw-door-close,DreamerV3,0.97,400000,,
47,500000,0.8,1,mw-door-close,DreamerV3,0.8,500000,,
48,600000,0.93,1,mw-door-close,DreamerV3,0.93,600000,,
49,700000,0.9,1,mw-door-close,DreamerV3,0.9,700000,,
50,800000,0.9,1,mw-door-close,DreamerV3,0.9,800000,,
51,900000,1.0,1,mw-door-close,DreamerV3,1.0,900000,,
52,1000000,1.0,1,mw-door-close,DreamerV3,1.0,1000000,,
53,1100000,1.0,1,mw-door-close,DreamerV3,1.0,1100000,,
54,1200000,0.9,1,mw-door-close,DreamerV3,0.9,1200000,,
55,1300000,1.0,1,mw-door-close,DreamerV3,1.0,1300000,,
56,1400000,0.75,1,mw-door-close,DreamerV3,0.75,1400000,,
57,1500000,0.65,1,mw-door-close,DreamerV3,0.65,1500000,,
58,1600000,0.8,1,mw-door-close,DreamerV3,0.8,1600000,,
59,1700000,0.92,1,mw-door-close,DreamerV3,0.92,1700000,,
60,1800000,0.9,1,mw-door-close,DreamerV3,0.9,1800000,,
61,1900000,1.0,1,mw-door-close,DreamerV3,1.0,1900000,,
62,2000000,1.0,1,mw-door-close,DreamerV3,1.0,2000000,,
0,0,0.0,3,mw-handle-pull-side,DreamerV3,0.0,0,,
1,100000,0.5,3,mw-handle-pull-side,DreamerV3,0.5,100000,,
2,200000,0.5,3,mw-handle-pull-side,DreamerV3,0.5,200000,,
3,300000,0.4,3,mw-handle-pull-side,DreamerV3,0.4,300000,,
4,400000,0.6,3,mw-handle-pull-side,DreamerV3,0.6,400000,,
5,500000,0.45,3,mw-handle-pull-side,DreamerV3,0.45,500000,,
6,600000,0.7,3,mw-handle-pull-side,DreamerV3,0.7,600000,,
7,700000,0.63,3,mw-handle-pull-side,DreamerV3,0.63,700000,,
8,800000,0.23,3,mw-handle-pull-side,DreamerV3,0.23,800000,,
9,900000,0.95,3,mw-handle-pull-side,DreamerV3,0.95,900000,,
10,1000000,1.0,3,mw-handle-pull-side,DreamerV3,1.0,1000000,,
11,1100000,0.9,3,mw-handle-pull-side,DreamerV3,0.9,1100000,,
12,1200000,0.53,3,mw-handle-pull-side,DreamerV3,0.53,1200000,,
13,1300000,0.53,3,mw-handle-pull-side,DreamerV3,0.53,1300000,,
14,1400000,0.6,3,mw-handle-pull-side,DreamerV3,0.6,1400000,,
15,1500000,0.65,3,mw-handle-pull-side,DreamerV3,0.65,1500000,,
16,1600000,0.9,3,mw-handle-pull-side,DreamerV3,0.9,1600000,,
17,1700000,0.2,3,mw-handle-pull-side,DreamerV3,0.2,1700000,,
18,1800000,0.85,3,mw-handle-pull-side,DreamerV3,0.85,1800000,,
19,1900000,0.65,3,mw-handle-pull-side,DreamerV3,0.65,1900000,,
20,2000000,0.4,3,mw-handle-pull-side,DreamerV3,0.4,2000000,,
21,0,0.0,2,mw-handle-pull-side,DreamerV3,0.0,0,,
22,100000,0.0,2,mw-handle-pull-side,DreamerV3,0.0,100000,,
23,200000,0.5,2,mw-handle-pull-side,DreamerV3,0.5,200000,,
24,300000,0.8,2,mw-handle-pull-side,DreamerV3,0.8,300000,,
25,400000,0.7,2,mw-handle-pull-side,DreamerV3,0.7,400000,,
26,500000,0.52,2,mw-handle-pull-side,DreamerV3,0.52,500000,,
